,0
126,可怕
127,上点心吧
128,速度太快了
129,意大利的封城原来只是个形式，难怪确诊不断增多。
130,不知什么原因，国外很排斥戴口罩，最后结局就是很悲催。
131,希望对其他国家有警示作用
132,这两天开始往后都是爆发高峰，前期没控制住的结果。其实昨天前天都已经开始了
133,咎由自取啊，我泱泱大国好心捐给你的物资，结果让美国拿走，享受后果吧。
134,用不了一周时间，意义利确诊人数要超过中国，意大利引以为傲的医疗体系已无法救治这么多病人，好恐怖，希望意大利老老实实呆在家里，才会出现拐点。
135,晚了，一切都晚了，意大利你们都很任性到现在你们还是不重视病情的传播。希望你们安好，
136,看天下
137,…
138,防控隔离最重要，意大利加油！
139,不少
140,今夜无眠
141,说只是大号流感仿佛发生在昨天
142,人民只有人民才是才是人民的救世主！
143,太吓人了，希望这个世界新冠早点结束
144,唉
145,意大利从上至下都没有真正引起重视，封城不封人，人就四处乱窜，好好学习中国吧，照抄书本都不会吗
146,意大利你要加油啊，宅家别出门，别出门，别出门，重要的事情说三遍！
147,教训多么深刻啊！
148,老天保佑🙏疫情赶快从全世界结束
149,他们是怎样确诊的，检测确诊速度这么快
150,怎么办？控制不住 都是傲慢惹的祸
151,抗击疫情不是每个国家的事，而是需要全世界各国人民共同努力的一件大事，未来全球各国需要在疫情抗击方面达到统一的意见，集中力量，彻底消灭病毒
152,西方的世界观将会发生改变
153,传染性很强
154,意大利幡然悔悟，中国人民支持你们。
155,加强疫情防控
156,别看别人笑话了，把自己弄好最重要
157,让疫情早点结束吧！
158,尊重政府决定，尽快控制疫情发展，这次疫情真的很严重！必须充分认识，正确处理及时履责。
159,措施来的太晚
160,比我想象的严重
161,按这速度发展下去，难以想象啊！
162,这病毒太厉害了，不知为什么他们仍然有许多人不戴口罩
163,封城？游行！
164,无语
165,关键是他们的医疗人员的自身防护没有做好！医护人员大量被感染，这样救护能力进一步减弱！有些镜头看出来就只戴口罩和护目镜，没有防护服和面罩，估计都做不到一次一换新的防护服。
166,无论你的宗教信仰、政治制度和生活方式是什么，在病毒面前都得敬畏与尊重。
167,医疗体系彻底烧穿
168,为傲慢买单
169,真恐怖，当时意大利人太大意了，不肯戴口罩现在爆发了希望在那的华人注意安全
170,强烈要求撤回专家
171,意大利大意了
172,中国🇨🇳战胜疫情战术，西方国家就是不用，直到现在才知道关闭公园控制人群聚集，政府可能是先让大家看看新冠病毒厉害不，我剥夺大家的自由应该不应该，然后再采取措施，采取措施了大家才支持，这复出出的代价太大了吧。
173,按意大利国家人口总数来说，这个比例真是太恐怖了，加油！！
174,意大利🇮🇹真的是要挺住！
175,说什么好！希望他们抗住，早日好起来！都是一个个生命！
176,愿疫情早日结束！愿世界人民都平安吉祥！让那些嘲笑中国的人和把病毒带到中国的人去死吧！世界性大疫情的流行，没有谁能独善其身！
177,意大利总人口多少啊
178,.
179,怎么这么多呀，传染太严重了吧
180,欧盟其它国家为什么不帮助意大利呢？
181,天，挺住意大利，早隔离，早发现，早治疗，早申报
182,意大利医疗体系彻底崩溃了
183,早上好
184,意大利这次不死也要脱层皮了。
185,严重的至暗时刻意大利人民挺住望平安
186,意大利努力！
187,不好控制！
188,现在才体会到习大大说的人类命运共同体是什么含义！高瞻远瞩，心怀天下！
189,既然封城就得封得住，封又封不住，还白白浪费了宝贵的公共资源。
190,疫情严重！
191,可怜那些无辜的生命，希望早点好转
192,太快了
193,意大利学美国不检测、不公布就无新增啦！
194,医护感染太严重了，应该至少首先解决医护感染，否则这样下去医护不断减员，病人不断增加会彻底进入崩溃的，太惨烈了
195,意大利到底是咋啦？
196,为你祈祷🙏
197,完全失控了，死了那么多人
198,太严重了
199,比当初的湖北的疫情厉害很多，加油吧！
200,😓😓
201,当务之急执行严格的防护和隔离是唯一的手段，盼望意大利疫情得到早日缓解和控制
202,还在增长期
203,太疯狂了！
204,人道主义无国界，同情意大利人民！早点战胜病毒！
205,不是要自由吗？让他们自由去吧，让我们的英雄医护们回来。
206,能活过来的，会有后福的。
207,中国没有义务中国没有义务中国没有义务
208,国美比意大利严重，只是他们还没有检测点能力。。。
209,现在觉得武汉的“应收尽收”太果断了
210,这是人类共同的病毒 意大利加油吧
211,要挺住一定要抗疫到底
212,他们在这样下去就太可怕了，他们要自由可自由换来的是什么他们知道吗？无知的人做无知的事情，希望我们的医疗队不要上前线，可是如果能救人我们中国人不会见死不救的，这是我们中国人的最大的弱点，希望早日能控制住，希望平安🙏
213,真替他们担忧呀，死亡率太高了，这就是不戴口罩的结局，不知道下一个爆发的国家是哪个。
214,意大利加油，坚持住。
215,哎 说点什么好呢，不听好人言吃亏在眼前啊
216,病毒面前对于全球人类是一样的，你之前轻视它不做好防护，终究会给你惨通的教训。
217,太傲慢了，而病毒感染无分贵贱 
218,失控了！撤底失控了
219,确诊里也有善良的老人，无辜的小孩，希望你明白生命二字，中国拼尽全力减少损失，仍然也有悲壮的失去，人类的历史里没有任何人可以独善其身
220,早就漰溃了
221,我相信意大利没来及得急检测治疗死掉的也很多，它现在的医疗系统处于崩溃状态
222,意大利也一样
223,盲目自信的代价
224,这是要勇夺第一？这第一可不光彩
225,怎么回事啊！控制不住了啊！
226,我们不是只去了专家吗？哪有医护队？
227,天佑意大利🙏
228,恐怖又绝望。快快好起来！🙏🙏🙏
229,意大利挺住！！！国内严防境外输入！国内严防境外输入！国内严防境外输入！国内严防境外输入！国内严防境外输入！国内严防境外输入！
230,其实，我们中国去支援意大利抗疫，一定要附加条件的：那就是意国一定要按中国的防疫措施严控新冠传播！否则，不应出征。
231,感觉已经无力回天了，哎
232,记得意大利要自由
233,意大利加油，这个时候需要的是信心，一定能战胜病毒！同时严重鄙视那种幸灾乐祸，冷嘲热讽的人！
234,阿弥陀佛
235,这点，中日韩，就做的相当好。日本人平时就一直有戴口罩的文化
236,胃口好大
237,祈祷！！！
238,赶紧让去意大利援助的中国人回来吧！那边已经失控了。
239,估计他们都不会放人走啊
240,中国的医护人员真的别去，不能网络指导吗，他们真把自己当根葱了，伸手要这要那，自己人都不穿防护服真的废。要别人献出力量还觉得应该的不会感激，这种人真服气了
241,你以为他想报？   是瞒不住，得病的很大概率是重症，需要呼吸机得，没呼吸机就死
242,西班牙 加油
243,自私的希望，我们的白衣天使安全的早日回来
244,意大利这速度是坐上了火箭🚀 啊
245,·····单······身······好··········书········· 留到太晚，哥怎么能放心？”连耀辉很是坚持。“那行，哥，我先回家去！明天如果我有时间的话，我还来看你！当然，
246,感觉比中国严重多了呀
247,有道理
248,咱们过去的专家团队人数也不足以支撑局面吧？希望他们都平安
249,无辜吗？活该好吧
250,第二个武汉
251,让你们不戴口罩
252,加油，意大利。
253,每周10倍的指数增长
254,不重视，他们医生防护标准低，还对我们物资挑三拣四
255,一对比发现我们的医生做的太好了，我们是完全没有准备的情况下，对病毒完全不了解的情况下能把死亡率控制住，真的不容易
256,外国人少是有理由的
257,我只担心在哪里的华人
258,太快了
259,揪心啊
260,你那么有爱心，你全家怎么不去当志愿者，恐怕你也就会在那里说风凉话吧，就像你这种畜牲言论，司马
261,意大利 有点严重
262,你这话说的，没人信还叫弄浑吗？合着大家都揣着明白装糊涂？另外你怎么知道层主不是揣着明白装糊涂呢？
263,现在还在用这个头像的你们文宣部一天发多少钱啊，
264,涩···········瑟·········箫········说········· 唐学谦被她笑得发毛，又不好发作，只能乖乖得被她笑。他现在彻底被人吃得死死的，凡是和乔语晨关系密切的人，他一概都不能得罪，
265,是不是单日最大增幅还不好说啊……但这个数已经让我看懵了
266,有方法吗？都是给你维持靠你自身抵抗力，能过来就过来过不来就过去，有没有解药
267,也算是知错能改了
268,现在不要再去说病毒来自哪里，这些事自有真相大白的一天，先救人。
269,丫头说得好
270,心疼意大利的医疗工作者
271,西方国家发展绝对自由是对的，可以让他们醒醒，感悟下什么是最宝贵的，西方多少国家当初都感觉到中国的落后，资源的匮乏，有些过度紧张了，给他们争取时间他们缺不当回事，感觉压根就跟他们没丁点关系，现在他们知道了结果有多严重！
272,唉，还没到高峰期，这是要赶超我们武汉的节奏，可悲的意大利
273,美国🐶挺多
274,。。。。一天这么多。这咋感觉像，之前就感染了现在来确诊的。
275,担心我们的医疗队
276,搞不好就是呆湾，越南来带节奏的...
277,畜牲你说谁呢
278,连迪巴拉和马队也中招了
279,咱们中国医疗团队该有多无力啊！这失控了，杯水车薪，太可怕了！意大利要挺住啊！
280,怎么你当时没给意大利人说呀
281,底线底线底线底线底线，理中客理中客理中客理中客理中客
282,意大利这么猛，吓人
283,事实掌握在拳头啊
284,别说非典，欧洲黑死病死了那么多人，欧洲国家吸取教训了吗？新冠开始时，我们是有些手忙脚乱，那是因为这是新病毒，一切都是摸索出来的，你先知先觉知道那病毒有多厉害？你现在看前面的措施也不过是事后诸葛亮。说得你比谁都聪明，那你去当领导好了！
285,没有
286,真是可悲.悔不当初疫情初发不重视；以至而今疫情蔓延无法控制！死亡民众为此疫情买单了！
287,别跪着，键盘都跪裂了
288,我已经不会了，这也太吓人了
289,意大利全国才6000多万人，确诊5万多，全国发病率是0.09％，死亡率是9％。
290,全程戴口罩，全程戴口罩，全程戴口罩。重要的事情说三遍，不听算了。
291,老外对中国不了解，认为中国很落后，所以觉得疫情不可怕。感觉老外肯定不能像中国人那样自律，肯定不能自我隔离长达一个月之久。
292,那我们留在意大利没有选择回国的学生 不是也被当人质了？
293,坚决反对我们的医护去接管他们的ICU
294,，
295,😂
296,那你去吧
297,病毒真是不识好歹啊！咋这么不待见自由呢？难道病毒也有自由？
298,换位思考吗，2009N1H1起源于美国的，全球20多万死亡。
299,加油意大利！
300,不听话的结果！
301,前段时间有个新闻说只有确诊了才会戴口罩是哪个国家来着？还有我国留学生在海外戴口罩被嘲笑
302,祈祷意大利赶紧好起来，世界好起来
303,看到你们骂他我就放心了，舔你妹呢？
304,意大利情况太糟了
305,这是任性的代价吗
306,我看了一个视频，意大利的人还在街上乱跑，都没戴口罩。
307,希望意大利好起来 一起加油
308,也未必都是老人
309,希望早日能战胜病毒
310,假如武汉封城晚5天，就应了钟院士的预测！意大利加油！
311,回复 @第五个季节睡眠:看那个照片我就很崩溃，意大利医护不穿防护服只戴口罩，万一传染了不是要把中国的医护传染吗
312,疫情严重！在人类共同灾难面前每个人都会深受其害！幸灾乐祸的人不是坏就是脑残！
313,神经病
314,自己作的，没办法到现在满大街还是人呢，怪谁
315,意大利你做个人吧。戴口罩好吗？不要自由了好吗？居家呆两个月好吗？我们医护人员是给你提供建设性意见的，不是去给你拼命的，有要求向欧盟和世卫提去。
316,讲真，现在病毒的源头也没找到，合理怀疑，不可以吗？
317,嗨········闻·········书············刊········ 懂得退让的男人最可怕，他们不疾不徐，站在背后为你撑起整个世界却不求回报，随着时间流逝，你会觉得把整个人生都欠给了他。
318,头铁的代价，神仙难救
319,严重
320,中国这么好的例子在前面。国家和国民都不引起重视。
321,美国🇺🇸，靠，自救都不愿意，还会支持他国吗？
322,有什么b脸要我们的医护人员 贱不贱啊
323,防控积极排查到位，病例自然会增加，瞒报的甚至根本不查的，普通老百姓中发生的实际病例并不少。比如美国人，掩盖疫情真相对人类社会危害更大。
324,帮你是情分
325,这个时候了，经济什么的都必须要放下，要拨款全力支援医疗抗疫了啊，要赶紧把防护设备增加，否则医生全倒下，就真灭国了，意大利人缘也不咋滴呀，采购的医疗医护用品也被多国截糊！难道天要亡意？真希望他们能赶紧控制住疫情，不要再死人了，中国的医疗队也要注意啊，千万别进Icu，在旁指导就行了，虽然只有中国支援意大利，那也不是中国就该必须支援你们的，那是出于道义支援意大利，希望意方能保护好中国支援队的每一名医生！
326,已经失控
327,希望你们平安，中国也是。
328,中国医疗队一定要确保自身安全啊！🙏🙏🙏
329,我们到处乱跑了吗？自从1月22日全国开始重视后，我们这边街上10分钟看不到一辆车，反正我们这边的人挺有素质的，不知道你们那边喽。
330,神仙难救
331,昨天才封娱乐场所什么的吗？
332,我靠 喜欢的球员全部确诊 是不是接下来要轮到我了
333,加强防疫
334,老龄化日本第一他第二
335,希望意大利能早点控制疫情、让人民过上安定的生活。
336,震惊，恐怖
337,9%的死亡率，太恐怖了。
338,给他点赞，让他知道口无遮拦带来的教训
339,让我们的医疗队早点回来
340,看看看看
341,傲慢的结果
342,希望全世界的疫情赶快过去，一切都回到原来的样子
343,这就是要求自由的代价！
344,他们封城，照样可以在城里走动，喝咖啡，聚餐，我们封是连小区都封起来了，买菜都有专门的人来送，垃圾放门口，家门不给出，全都困在家里做饭，看电视，武汉到现在还是这样的
345,希望如此
346,嗯ヽ(○^㉨^)ﾉ♪
347,没准是故意放任不管的
348,照这速度 意大利将成为世界第二移民大国
349,从3月21日起才关闭的公园和公共场所吗？？？什么操作，都这样了大家还在遛弯吗
350,人民的确是无辜的，但也是不愿意配合管控，属于自找的，不是不同情，是一旦被感染，就目前的医疗状态，你已经没有机会被同情惊醒了。
351,疫情严重，积极面对做好救治防控吧！
352,你知道什么叫变异吗？毒株都不一样！或许传到中国时就开始变异了！不懂就别尬洗，舔美🐶biss
353,西班牙百年冤情都真相大白 沉冤得雪啦  是谁的错必须得人 生命啊兄弟
354,到底是怎么了？
355,怎么办呢
356,谁又有证据证明病毒是从中国起源的呢？现有证据只能说明中国是第一个吹哨的，也是第一个控制住的
357,你赶紧第一个报名啊，这么无私怎么舍得让别人上呢？必须身先士卒，是男人却不能说自己不行哦
358,有着你这种想法的人，可以去当志愿者。不过武汉的志愿者都没有当，就不要在这里说大话了。
359,我要缓一缓🙏
360,同情意大利人民，希望疫情快点过去。
361,全球支援，共同抗疫，没有谁能独善其身。
362,不要幸灾乐祸啦，真心同情他们，现在应该呼吁更多不严重的国家出动医疗人员帮助意大利渡过难关，感觉他们的医疗系统要奔溃了，心疼那些人
363,这是他们自己选择的命运怪不得别人
364,因为，畜牲东西是你啊。
365,说实话，我希望这个数字是美国的
366,...........火............热...............嗨...........芠..... “是赤时公司新人不破尚的新单曲要拍PV，所以我就顺便帮你报了个名。不过如果你实在是不想去的话，那也没办法。”
367,这增长的也太快了，什么时候能出现拐点降下来啊！这死亡的也太多了！
368,氵显、、、、、、、、、钕、、、、、、、、、爽、、、、、、、、、文、、、、、、、、、 岑风边走边抬手朝她们竖了下大拇指。快把几个粉丝乐疯了。哥哥夸我们了
369,呵呵！理中客来了。
370,这就是未来的英国吧。。。
371,我们现在派的医疗队是干嘛的。
372,【迪巴拉、马尔蒂尼确诊】  累计确诊破5万，其中包括了迪巴拉和其女友，以及马尔蒂尼父子。迪巴拉本人在社交平台确认，他和女朋友Oriana都感染了新冠病毒，幸运的是现在情况良好。稍晚时候，米兰官方宣布，保罗·马尔蒂尼和其儿子丹尼尔同样确诊感染新冠病毒🙏🏻 
373,这不行，完全不行，派咱的人接管就是父母看着自己孩子往火坑里跳，谁舍得
374,嗡嘛呢呗美哄 舍🙏🙏🙏
375,病死率啥时候降，那么病情就控制下来了，轻症统一隔离他们做了吗？
376,太惨了 🙏🙏
377,它什么人脸那么大值得我们倾囊相助。斗米恩，升米仇
378,美国是大佬脾气
379,太恐怖
380,怎么现在都这么自我膨胀，真的以为中国能救全世界？别的国家一无是处？
381,管理越乱，传播越快。
382,人间悲剧，一条条鲜活的生命，多少个家庭支离破碎，天主啊，保佑意大利人民吧
383,你是不是住进我心里了
384,如果你连我这段话都读不懂，那就不用和我讨论了
385,意大利需要加上管控啊，老龄化太严重。
386,医疗系统接近崩溃了
387,······情······涩··············文.... 他一直都是清冷的，所以她在和他的爱情道路上已经做好了持久战的准备。不管是30、40、还是50岁，她都会等他开口。
388,这条件也太差了吧?
389,说的好
390,快快好起来，意大利加油
391,人们啊！千万别出门啊！
392,🙏🙏🙏
393,病毒可能是从MG那传出来的，但应该不会是投毒吧。投毒等于宣战了，就现在我觉得他还没能力直接向咱们宣战。何况MG要大选了吧
394,好担心我们的医务人员，多想一下要流泪！
395,传染的管控不利，只靠医疗是不行的！
396,这个数据应该还要扩大
397,该。面对如此可怕病毒。还无所谓吗？还聚集吗还要跑步吗还干吗干吗吗都该死
398,新冠病毒唯一优点就是公平，每个国家都跑不掉，你尊重它，它就远离你，你瞧不起它，它就发脾气。
399,要GG，和希腊肩并肩的节奏
400,对，医疗团队给予指导就好了，不能一直留在那里
401,你说的同情心和同理心都没错，但你说牲畜就过分了啊
402,看了你的微博，你不过是个反中分子！
403,意大利加油哦💪
404,可怜的意大利人
405,其他国家都一样的，不撞南墙不回头。等大家都明白病毒的厉害就都戴口罩也不聚会了。
406,几百个也不行，它什么人脸那么大值得我们倾囊相助。斗米恩，升米仇
407,这层楼里面的精神美国人快气死了，我只觉得人在做天在看，天道自有轮回。
408,四川已经过去一批华西的医生了
409,这么优秀吗
410,医疗资源跟不上，死亡率会越来越高。这个病如果不上呼吸机很多人是挺不过来的。
411,幸灾乐祸 和 不幸灾乐祸，都影响不了别人，更改变不了疫情的趋势，所以，你管别人幸不幸灾乐祸干啥
412,300多医护人员，而且是分批过去
413,卧槽，真的是可怕
414,太可怕了呆利坚持住坚持住，希望拐点马上到
415,意大利加油！
416,没法接icu 言语不通怎么接，可以做些指导性的事情，但是人家民众又不听劝，这可真是麻烦
417,阿弥陀佛🙏
418,事实说明，中国的疫情致死率是在有效救治下才能达到的最低值，而国外没有有效治疗的情况下，致死率很可怕。
419,这段话整的有问题，到底有没有关系？l一会难辞其咎，一会不认同的。自己都搞不懂有没有关系了？
420,港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺港肺 港肺港肺港肺港肺 经鉴定！
421,英文開頭，數字結尾
422,当时嘲笑我们最狠的，也是现在爆发数量最猛的！这就叫做风水轮流转，当时最会装的美国，现在也最会装，我就不相信他只有1万多
423,急了？
424,加拿大华人现在还在因为戴口罩逛超市而遭驱逐
425,意大利加油！
426,已經說了
427,没有必要
428,武汉湖北是同胞，都是炎黄子孙，豁出命去救援。  对于管控不利、民众配合不好的意大利不至于玩命去救援。
429,脸打的可真疼
430,太难了
431,经过这次疫情后中国将被重新认识
432,灭国?
433,我还记得当年希腊在报纸登广告卖小岛，好像是21世纪经济报道。呵呵，也是为了利罢了，内心不认同你。不过无所谓，强大了你硬挤笑脸也得端着。
434,意大利是全球超过中国勇夺第一可能性最大的国家
435,意大利那么歧视中国人，即使你给它捐物资捐钱，派医疗队，甚至上ICU，哪怕是牺牲！意大利是不可能领情的。人家觉得这是你们中国传播过来的，他们自认为发达，眼里全是傲慢歧视！中国的医疗队绝不能给他们卖命。
436,疫情赶快过去！🙏都是鲜活的生命啊～
437,"小人夸得志,君子思归欤"
438,看他的主页并没有，只谴责中国
439,赶紧把药给支援过去吧！不然比这更多
440,你是在说丹麦还是在说美国欧洲的种族主义者？
441,怎么搞得
442,看见躺着的，再看看他们的医生防护做的都不好，悲催。﹏。
443,3.4的死亡率怎么来的
444,天哪，快快好起来
445,他怎么样了现在
446,祈祷🙏🏻 希望他们能够战胜
447,没有证据不要乱说只能说大概率是的，米国人坏的很
448,哎，怎么每天这么多，啥时候能降下来啊
449,太恐怖了，当初对疫情的认识太浅薄。导致疫情如此糟糕泛滥成灾。真心的祝福意大利🙏🙏🙏期望一切都好起来。
450,自由散漫害人不浅啊
451,意大利优化国人的方法。
452,我都快忘了这大鄂了
453,把我们的专家赶紧撤回来吧，太危险了，意大利人自己不做好防护，即就是全世界支援有啥用。
454,孤枕难眠 我爱这个世界
455,我想知道里皮他老人家身体怎么样？
456,发达国家好像都和科学不沾边，我们老百姓的觉悟都比她高
457,完犊子了
458,不带口罩是控制不住的
